SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Reference,Latitude,Longitude,green_algae,brown_algae,acid_weed,bladder_chain_kelp,red_algae,articulated_coralline_algae,encrusting_coralline_algae,agar_weed,sea_tongue,miscellaneous_plants,sponges,club_tipped_anemone,orange_cup_coral,La_Jolla_cup_coral,ornate_tube_worm,colonial_sand_tube_worm,scaled_wormsnail,bryozoans,Southern_staghorn_bryozoan,aggregated_red_sea_cucumber,tunicates,Misc_Inverts,island_kelpfish,California_brown_sea_hare,Coronado_urchin,blackeye_goby,gumboot_chiton,chestnut_cowrie,Southern_sea_palm,threaded_abalone,oar_weed,blue_banded_goby,California_spiny_lobster,warty_sea_cucumber,ochre_sea_star,California_sea_palm,devil_weed,stalked_tunicate,California_hydrocoral,white_spotted_rose_anemone,rock_scallop,pink_abalone,green_abalone,red_abalone,Kellets_whelk,red_turban_snail,red_gorgonian,white_sea_urchin,giant_kelp,wavy_turban_snail,giant_keyhole_limpet,California_golden_gorgonian,brown_gorgonian,bat_star,giant_spined_sea_star,sunflower_star,red_sea_urchin,purple_sea_urchin,orange_puffball_sponge,queen_tegula,total_benthic_biomass,Non_targeted_invert_biomass,Targeted_invert_biomass,Carnivore_invert,Herbivore_invert,Planktivore_invert,Producer,total_biomass,richness_2005,shannon_2005,simpson_2005,copper_rockfish,kelp_surfperch,painted_greenling,rainbow_surfperch,Rockfish_YOY,sculpin_spp.,speckled_sanddab,surfperch_spp.,tubesnout,brown_rockfish,top_smelt,vermillion_rockfish,coralline_sculpin,gopher_rockfish,kelpfish_spp.,giant_kelpfish,kelp_greenling,soupfin_shark,larval_fish_spp.,swell_shark,bat_ray,fringehead_spp.,jack_mackerel,c_o_turbot,Pacific_angel_shark,black_rockfish,grass_rockfish,stripedfin_ronquil,ronquil_spp.,clingfish_spp.,crevice_kelpfish,shiner_surfperch,zebra_perch,spotted_kelpfish,bocaccio,prickleback_spp.,yellowtail,sanddab_spp.,Pacific_barracuda,horn_shark,California_moray_eel,zebra_goby,Pacific_bonito,yellowfin_fringehead,baitfish_spp.,Pacific_mackerel,onespot_fringehead,barred_sand_bass,sargo,thornback_ray,halfbanded_rockfish,white_seabass,plain_cardinalfish,giant_black_sea_bass,swallowtail_damselfish,broadnose_sevengill_shark,ocean_whitefish,blacksmith,black_surfperch,striped_surfperch,opaleye,rock_wrasse,garibaldi,halfmoon,lingcod,senorita,kelp_bass,rubberlip_surfperch,pile_perch,California_scorpionfish,cabezon,kelp_rockfish,black_and_yellow_rockfish,blue_rockfish,olive_rockfish,treefish,California_sheephead_female,California_sheephead_male,Non_targeted_fish_biomass,Targeted_fish_biomass,Carnivore_fish,Herbivore_fish,Piscivore,Planktivore_fish,total_fish_biomass,Mean_KFM_Anom,Mean_ONI_Anom,Mean_PDO_Anom
13,AN,Anacapa Island,LC,Landing Cove,2007,Inside,TRUE,34.01703333,-119.3611333,2.17,6.5,0,6.5,45.33,19.17,25.17,23.17,0.67,0.33,2.83,1.83,0,0,0.33,0,0,16.5,3.3300000000000005,0,4,8.17,333.4,0,0,0,0,583.4,7500,0,95583.2,0,33.4,1333.4,0,5000,0,0,0,2.8,30.779257142509326,0.710050229971213,0,0,0.9367318951775808,0,1.1981237196979737,0,23.75552162592,20.646761770329967,6.1961167924596365,0,0,0.00553934136305613,3.439467970116727,0,1265.1920589079602,62.227904461688546,0.17708321290808862,0.10503604536019048,1415.3696531154626,74.05932177356543,1341.3103313418972,25.02850097698733,1334.4311664374395,32.15446407511539,23.75552162592,1436.0694096974098,72,0.976903515769524,0.8984602739339211,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.867372294032458,1.6525732825787605,0.11549223982751591,5.761643910298338,0.1420732432265073,0.9520761151226432,0,0,0.9209315826997088,0.5702707703881982,0,0.30008833412869845,0.11260501373820377,0.664825943291864,0.16442732058183737,0.10641769487563782,0,0,0.7544033026158493,1.7138940202256367,1.9006615143154908,14.71225100191463,5.987505580032718,6.776858749425253,5.761643910298338,2.3729500454915904,5.788303876732167,20.699756581947348,-0.5094386112294914,-0.6175,-0.9416666666666668
13,AN,Anacapa Island,LC,Landing Cove,2008,Inside,TRUE,34.01703333,-119.3611333,0.33,1.67,0.33,3.67,17.669999999999998,12.17,17.83,14.829999999999998,0.16999999999999998,0,4.33,0.16999999999999998,0,0.33,0.5,0.16999999999999998,1,19.67,7.670000000000001,0,4.5,14.330000000000002,666.6,2.8,0,166.6,0,83.4,5000,0,100166.8,0,55.599999999999994,1500,0,4166.8,0,0,0,0,31.902689766750612,2.593237466209448,0,0,0.133651530067967,0.02032711214665097,0.49411762205410115,0,33.61206018946667,33.31029689636999,3.203227752006322,0.7445218233036723,0,0,13.050178938695703,0,409.0142759560492,30.261559285308383,0.316826334832384,0.130604253413228,558.7875749266743,50.794273475823246,507.9933014508511,46.494127365133664,445.22323182513327,33.458155546940766,33.61206018946667,573.5683514984986,78,0.8535850288168833,0.9041460196504172,0,4,13,2,9,2,0,0,0,0,15,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.599207855873034,0.43267958785641225,0.08858089328956005,2.9692415147238327,0.05087798621155914,1.5992490897532965,0.13663526036540305,0,0.8406044567265804,2.919993196303403,0,0.00275572467919032,0,0,0.5053699829360331,0.1258916350776701,0,0,0.17125160369553669,0.502958592381638,2.835479191951074,7.719832369478868,7.060944202345355,5.51258106612273,3.105876775089236,3.722506418012643,2.4398123125996145,14.780776571824225,-0.18038140063573596,-0.7841666666666667,-1.5
13,AN,Anacapa Island,LC,Landing Cove,2009,Inside,TRUE,34.01703333,-119.3611333,0.16999999999999998,0.83,3.17,1.67,37.169999999999995,11.5,17,15.67,0,1.17,4.33,0.83,0,0.33,0.5,0.16999999999999998,0.5,20.5,3.5000000000000004,0,12.33,20,166.6,2.8,0,83.4,0,333.4,4083.4,0,145250,0,16.6,1750,0,13083.2,0,0,0,0,23.437644837449096,1.1579302855074427,0,0,0.4456406912927957,0,0.49411762205410115,0,21.28113344892857,15.27161994900576,1.6291669387440917,0,0.19693340333574463,0,5.604115028686381,0,533.6968317805159,82.12417850496604,1.198975650417867,6.866736135871245,693.4050242767751,99.27215356958293,594.1328707071922,21.32137566898494,625.4748436456048,25.32767151325681,21.28113344892857,717.6298307798519,73,0.7782867566106351,0.9031244109327936,0,4,3,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.061213037565501,0.9464691632502914,0.15226521643990878,3.8627190636638744,0.10736771823164427,2.799161399084416,2.1433291093976177,0,1.301078456227947,3.1879162653309168,0.2201028681589801,0,0.7654661277193652,0,0.6469833273711609,0.3753685217467912,0,0.16751269590529183,0.32189602989963234,1.42214782632402,2.7438096767594,14.59370603202018,9.63110047105658,8.39132386824866,6.006048173061492,5.465142967973158,4.362291493793448,24.22480650307676,-0.05888999168310175,0.28583333333333333,-1.935
13,AN,Anacapa Island,LC,Landing Cove,2010,Inside,TRUE,34.01703333,-119.3611333,0.33,1.17,0.16999999999999998,1,34.83,14.499999999999998,14.000000000000002,20.17,0,0,1,0.67,0.16999999999999998,0.16999999999999998,0.83,0.83,0,8.5,1.67,0,3.67,15.67,0,0,0,333.4,0,250,5083.2,0,77750,0,27.799999999999997,666.6,0,41166.6,0,0,0,0,9.16741438505852,1.0576848963574252,0,0,0.8372448046010047,0,0.49411762205410115,0,9.609559848135593,4.734990806485741,1.1395591466519228,0,0,6.361343717658741,0.7742008849834099,0,845.2486163829238,116.73069636334212,0.956453673866954,0.01920025050207623,997.1310827826214,127.53325655541676,869.5978262272047,12.707780213728896,964.1957570397774,10.617985680979576,9.609559848135593,1022.9471862424934,79,1.2117327697262468,0.8958590833656427,2,2,4,0,20,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6433138487670483,1.235054815222273,0.9678368326131052,0.07522649066124566,2.570326886784618,0.08504973123008251,2.544692180985833,0.4707581015120145,0,1.6355450975515946,5.881713831662576,0.36910838995174033,0,0,0,1.3054340383895673,0.2035000329993968,0.0377356284261271,0,0.2849071732502164,1.6479272206179931,5.857973159246534,9.953598526512506,15.86250493335946,12.19112785407358,3.041084988296632,7.675555076301756,2.9083355411999943,25.816103459871965,-0.7748107696108861,-0.48666666666666664,-1.2475
13,AN,Anacapa Island,LC,Landing Cove,2011,Inside,TRUE,34.01703333,-119.3611333,0.67,1.5,2.83,3,52.5,13.5,12.5,10.67,0.33,0.5,2.5,3.5000000000000004,0,0.83,0,2.33,0.5,9,4.5,0,8.17,18.83,0,0,0,0,0,250,7000,0,67416.6,0,66.60000000000001,833.4,0,25250,0,0,0,0,9.119093657634757,0.3944543201489912,0,0,0,0,0.35127580514085177,0,6.611005424806201,16.29581013558636,2.715631439655274,0.5154521737270722,0,0,2.126564324690735,0,1028.9085266076145,113.96643181188044,2.1411835894679254,0,1183.1454292903531,122.21099346471132,1060.9344358256417,18.422374460277094,1145.9850441792992,12.127005225970604,6.611005424806201,1221.8597289570826,82,1.3699225294894857,0.8945836321294186,2,3,19,0,2,1,6,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.982134719080156,0.9319659684620576,0.16028602371007383,8.15513167793363,0.15980641744880922,2.799161399084416,0.941516203024029,0,5.254209534629064,3.718219855880036,0,0.30008833412869845,0,0.664825943291864,0.8269628543446461,0.7181361398408117,0.0026446974815247,0.03116643880775002,0.46390256684166936,2.8284772567075587,3.775663636032574,25.684300277500935,13.029999389228434,10.955449035574189,9.09664788095766,6.423213799006777,12.238988951190745,38.71429966672937,-0.6198150023560877,-0.8641666666666666,-1.455833333333333
13,AN,Anacapa Island,LC,Landing Cove,2012,Inside,TRUE,34.01703333,-119.3611333,0.16999999999999998,1.17,0,1.67,38.83,13,27.17,18,0.67,0,7.17,4.67,0,0.67,1.17,0,0.16999999999999998,27,8.17,0,6.5,5.83,0,0,0,416.6,0,0,6000,0,62166.600000000006,0,19.4,500,0,30833.4,0,0,0,0,18.242680787506863,1.7477077388239688,0,0,0.45308611069328625,0,0.3904963217932924,0,15.119455863828124,4.984944898376469,0.927526523175315,0.5154521737270722,0,0.00508234686560112,1.696465178456062,0,489.91615739506466,57.04813462076582,1.750314604629519,0,592.7975045637061,64.08117950823666,528.7163250554694,7.139578534391418,549.6395262778298,20.898943887656745,15.119455863828124,620.2855561330026,84,1.294079625685425,0.9049864850844928,0,3,8,0,9,0,0,0,0,0,14,0,0,1,1,2,0,0,1500,2,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703594530269617,0.8014992250402829,0.5571022362234126,8.15513167793363,0.08504973123008251,3.1405041207069098,1.883032406048058,0,1.0941135005183082,2.1175710989681917,0,0.22370557737362864,0.6233301296464246,1.4601114235810126,0.967973570882506,0.4211714200983184,0.04760455466744468,0.1294513173571346,0.14195516758126336,0.5193495200839447,2.415800361086397,18.64373300534393,8.844318563952639,7.743010771744658,10.038164083981687,5.861564128114852,3.84531258545537,27.48805156929657,0.3397468411421549,-0.14,-1.8833333333333333
13,AN,Anacapa Island,LC,Landing Cove,2013,Inside,TRUE,34.01703333,-119.3611333,1,2.17,0,0.83,34,16.33,28.67,19.83,0.5,0.5,5.33,6,0,0.67,0.33,0.16999999999999998,0.83,31.17,0.33,0,9.33,17,0,0,166.6,833.4,0,166.6,6583.4,0,105083.4,0,80.60000000000001,1083.4,0,11250,30,0,0,0,24.081729581814205,0.9134337531615364,0,0,0.1666468325427446,0,0.49411762205410115,0,22.017329267599997,57.939427796026465,1.6505009365531944,0.5154521737270722,0,0,3.4640515547767547,0,784.5959330715459,85.06369581275428,1.001908343884202,1.8937683354290111,983.7979950818694,94.99692853234016,888.8010665495293,61.57012618334596,874.1173319094439,26.09320772147958,22.017329267599997,1038.9172121629454,76,1.012510536280418,0.907765734705298,0,96,14,0,137,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.449125170887454,0.9600728696949128,0.8212354169237941,10.947534073508136,0.11274940494664852,3.150266826610041,3.295306710584102,0,3.708602817493493,3.4019026398055923,0,3.0569978564156175,0.00439954868397431,1.6285130134051369,1.0827455045732612,0.2035000329993968,0.21270377244783872,0.6577765948684224,0.5725759501319775,4.29542187432864,9.55778700276754,33.5018911470642,21.61732593401178,21.954531251687193,14.242840784092238,7.5514132844677615,11.370431760828785,55.11921708107598,0.172547034801786,-0.31916666666666665,-1.53
13,AN,Anacapa Island,LC,Landing Cove,2014,Inside,TRUE,34.01703333,-119.3611333,1.17,1.83,0,1.17,37.169999999999995,8.83,15.5,17.83,1.17,0,2,4,0,0.16999999999999998,0,0.16999999999999998,0.5,10.67,1.5,0,2.33,5.33,0,5.6,166.6,83.4,0,666.6,7083.2,0,69000,0,52.8,1083.4,0,11333.4,30,0,0,0,43.04816632554963,0.43274407418105865,0,0,0.3907150159062484,0.02934279884098481,0.7798012558806,0,13.601033065199998,28.719466341396593,0.5680226503214615,0,0,0,0.2483937928184831,0,409.2189273380359,125.89808726935269,1.3267026783527345,0.04165537013522751,624.3030579759716,129.29540709104225,495.0076508849293,29.358575150121325,536.1887795008673,45.15467025978296,13.601033065199998,659.8426708438201,77,1.2490930711987809,0.8906870160086172,0,50,6,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301697775744256,1.745797289440956,0.08715091131100516,13.63691087488111,0.10712240000635304,2.3416817812161814,1.883032406048058,0,0.4366847123172616,5.057101175280324,0,1.130594109509217,0,0,1.0419926668374806,0.1576626100358928,0.5816341266391459,0.0699983949372275,0.2217913191806184,1.7069063551902188,1.031853959273174,25.670672260474397,9.868940607374082,8.151106805947105,15.519943280929168,6.548546166271543,5.320016614700664,35.53961286784848,1.7448619310350435,0.11416666666666668,-0.25083333333333335
13,AN,Anacapa Island,LC,Landing Cove,2015,Inside,TRUE,34.01703333,-119.3611333,3,6.83,0,4.5,22.83,26,34.33,18.17,6.17,1.67,3.17,2.83,0,0.83,1.5,0,4,3,2.17,0,2.5,10.17,83.4,0,1000,166.6,0,416.6,7000,0,14416.8,0,119.4,83.4,0,4416.6,3980,0,0,0,19.541669355941025,1.2087608646187489,0,0,1.2216852180793312,0,0.21127338140400811,0,32.98453203636364,6.185372309369823,0.395146000438379,0.1476725508672294,0,0,0.1998735688075679,0,312.1635599912289,41.12807165473976,0.26132789140186874,0.04809074255925357,415.69703556581953,43.60021665483682,372.09681891098273,7.606931096256722,354.9436292535851,20.16194317961413,32.98453203636364,447.06853221730773,82,2.050398318063142,0.9124319660736072,0,5,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05331875893025228,2.4051885111263007,1.7640651028985506,0.04729998091809638,8.95296093381206,0.6180064227866163,2.8689732010779707,1.6876205354438982,0,0.4812221565662067,5.45680875933941,0,0.03031297147109353,0.10684120049014365,0,1.0470924989406445,0.18096320929024584,0.0016684462322014,0.10569557118103937,0.2127784063811066,1.997590926209156,3.35308905839322,18.855649816100794,12.51584683538742,10.732656422684956,10.640581469255958,7.11017964562259,2.8880791139247086,31.37149665148821,2.021493152528692,1.4575,0.2891666666666667
13,AN,Anacapa Island,LC,Landing Cove,2016,Inside,TRUE,34.01703333,-119.3611333,1.83,11.17,0,4.17,38.83,4.83,22.5,21.17,3.83,0.5,1,3.5000000000000004,0.33,1,0.5,0.5,0.5,20.33,3.83,0,7.000000000000001,1.17,250,16.6,1000,0,0,83.4,11333.2,0,24750,0,113.8,416.6,0,166.6,2900,0,0,0,20.697830407058262,2.5957664667995983,0,0,0.4848027269319322,0,0.4377773511507157,0,51.0303882062234,14.170946898289936,0.00898159394739046,0,0,1.775812357617556e-4,0,0,59.44858219697438,18.38519542069956,0.06984944653748569,0,167.33029829584842,21.497747860370513,145.8325504354779,14.65592720645763,80.43852567842093,21.205457204746462,51.0303882062234,215.45633462064205,81,1.6099973749722858,0.9009623163642912,0,3,1,0,0,0,0,0,0,0,292,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.5986598988714893,0.17400880519219433,0,15.734509608778716,1.009599455423465,3.465767431214602,1.5213413619679248,0,0.7480217814587554,9.374949520468608,0,0.01235699414043313,0.06493219345746182,0,0,0,0.00500533869660421,0.1850340345226869,0.34097012379741215,5.176986203633316,8.713893573169948,24.264265337047583,23.86177098774604,18.55261246277396,17.255850970746643,9.965885872246169,2.351687019026849,48.12603632479362,0.7141627402179536,0.33083333333333337,0.12333333333333334
13,AN,Anacapa Island,LC,Landing Cove,2017,Inside,TRUE,34.01703333,-119.3611333,0.5,12.67,0.33,1.67,43.33,16.5,13.83,26,3.3300000000000005,1.17,0,3.5000000000000004,0,0.33,0.83,0,1,21.83,5.33,0,16.830000000000002,9.83,416.6,11.2,333.4,0,0,0,4250,0,58499.99999999999,166.6,125,250,0,0,4730,0,0,0,17.73985788069174,3.167003559447739,0,0,0.27795248953364293,0,0.4914566115968381,6.301740228225165e-4,50.143424695,2.7341412096199784,0.1662791896052637,0,0,0,0,0,28.09028722841328,6.65053970646432,0.03526925211237537,0.01416936104963029,109.51101135755763,10.525347854298987,98.98566350325864,3.012093699153622,38.08890921900306,18.26658374440095,50.143424695,156.548584867505,76,0.936845481975902,0.8908268569186115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2511931518748439,3.934179465814994,0.22560653240277176,0,8.743865216289034,0.9294994916671472,5.698446556312547,0.8362804993886155,0,0.7839478415591534,8.844649951165472,0,0,0,0.2623858888864388,0,0,0,0,0.6150352239104074,2.4974520956478528,13.41503159502808,21.15182560343426,25.885747906513096,23.01722942293324,9.58014571567765,9.722071063962318,4.718127307374147,47.03757350994736,0.34711523186312165,-0.2025,-0.23166666666666663
13,AN,Anacapa Island,LC,Landing Cove,2018,Inside,TRUE,34.01703333,-119.3611333,0.83,10,0.5,2.17,39.17,14.330000000000002,26,19.83,1.5,0,2.17,3.67,0,0.5,3,0.16999999999999998,1.3299999999999998,32,4.5,0,21.5,18.33,333.4,0,250,0,0,583.4,4416.6,0,138250,0,86.2,750,0,500,320,0,0,0,15.828196072849556,7.546334079470918,0.4246007716844728,0,0.18371995787067064,0,0.18684789968207957,0.00177657395814124,29.11751952175,13.082019952313068,0.409319283431398,0,0,0,0.19659482353615212,0,10.684274171282494,27.151843284994666,0.07803875190898683,0,104.8910851447326,35.995355468666816,68.89572967606578,13.46233473371989,46.21814816482209,16.093082724440624,29.11751952175,166.52254785704096,71,0.457010221487281,0.9111913939430653,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.62472874176628,0.7581083542523579,0,11.968411720642164,1.0437391839064074,7.654505105109925,0.5055946151396429,0,0.6090133832548776,5.541735044995707,0,0,0.27826624219867707,0,0.35192597758678507,0,0,0.05188351966249244,0,2.146652088640412,6.096898735152619,47.164101104071655,14.467361608236692,17.699903467061723,12.474006335781803,6.223810784443661,25.23374212502116,61.63146271230835,0.6560224667766209,0.01249999999999999,-0.8691666666666666
13,AN,Anacapa Island,LC,Landing Cove,2019,Inside,TRUE,34.01703333,-119.3611333,2.67,10.17,0,2.33,32.67,19.33,27.17,26.83,5.33,0.16999999999999998,0.5,0,0,1.5,2.67,0.16999999999999998,1.67,46,7.33,0,12.5,20.83,2333.4,8.4,583.4,0,0,83.4,6416.8,0,62666.6,0,136.2,333.4,0,0,920,0,0,0,28.411156538556945,2.971193104973998,1.6922655123605863,0,0.8429909359900151,0,0.22752529523675072,0,143.74879715473682,66.4535412885091,0,0,0,5.885598346372443e-4,0.27368286033497924,0,41.97326541071656,7.564088404481276,0.13048980517967623,0.03398452159434909,294.3235693925057,12.893818063996251,281.42975132850944,67.57080364466873,54.234796954126764,28.769171638973372,143.74879715473682,315.42545913899215,72,1.0133426183679488,0.9096120640985348,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2316638580295758,0.13190161542872217,0,4.875230137288576,0.2991192658360397,4.934446548996048,0.941516203024029,0,0.5172940208025704,2.631048124518655,0,0.30008833412869845,0.11260501373820377,0,0.342299851630807,0,0,1.642279724097495,0.17722154221630765,0.7530692570733142,2.2121062496773933,13.23125998353426,7.870629762952176,8.630731271140215,5.816746340312605,4.905454256201469,1.748957878832146,21.101889746486435,-0.19250222960955687,0.59,-1.1542857142857144
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,Inside,TRUE,33.46611667,-119.0277833,0.5,0.16999999999999998,0,0,2.17,0,59.830000000000005,0,0,7.829999999999999,0.67,2.17,0.16999999999999998,0.83,0,0,0,0.83,0,0,0.67,50.67,83.4,25,750,666.6,0,166.6,0,0,0,0,0,666.6,0,0,0,0,0,0,2.2823099237058773,0,0,0,0,0.07111797155672223,17.073971370913412,0.00549327926180234,0,16.148518282584245,1.1717663265605718,6.193107059661376,0.39386680667148927,44.253414658744,5.365683427505515,15.461388161602873,473.83642890914166,33.57951509630829,7.693095012366622,0,623.5296762865845,131.19130119959596,492.3383750869885,81.22900453043663,508.6643215828291,33.636350173318775,0,628.4990624563547,64,1.1266513536945282,0.6133548166573033,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5337131543304463,0,0,0,0,0.6655486541504421,0,0,0,0,0,0,0.3194898903710816,0,0,0,0,0,0,1.4506344709183563,0,3.1992618084808884,1.770124361289438,2.1161831250687984,0,0.3194898903710816,2.5337131543304463,4.969386169770326,-0.26792108882091936,0.04166666666666667,0.01833333333333333
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,Inside,TRUE,33.46611667,-119.0277833,0.5,0.16999999999999998,0,0,1.5,0.33,67.17,0,0,1.67,0.67,1.17,0,1.5,0,0,0,1,0.5,0,0,49.5,0,2.8,666.6,1166.6,0,0,0,0,0,0,0,583.4,0,0,0,0,0,0,14.198586617908084,0,0,0,0,1.4575203214013734,21.078921730084417,0.00764762156651747,0,24.254323808090085,3.7266521503752896,14.449868295577517,0.0625110495460299,49.37561411096201,10.839937825103105,4.784277743626904,245.79287188747128,11.532673631044377,13.721874054672789,11.616151592510535,426.8994324399403,141.1961298050695,285.7033026348708,89.2541534877821,274.13351720436935,63.51176174778883,0,427.677586107829,69,1.2465088700390503,0.558556551025692,0,0,1,0,2,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6655486541504421,0,0,0,0,0,0,0.11260501373820377,0,0,0,0,0,0,0,0,0.6655486541504421,0.11260501373820377,0.6655486541504421,0,0.11260501373820377,0,0.7781536678886458,-0.12763991195149046,0.08749999999999998,-0.5166666666666666
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,Inside,TRUE,33.46611667,-119.0277833,0.83,0,0,0,1.67,0,78.17,0,0,5.83,0.5,1.5,0,0.5,0,0,0,2.5,0,0,0.33,56.169999999999995,0,91.6,750,750,0,83.4,0,0,0,0,0,500,0,0,0,0,0,0,2.1057711639648526,0,0,0,0,1.790530644851845,15.655756188703291,0.01645732855568519,0.059341331,9.922604523155192,2.363554827636672,8.467441437600478,0.5908002100072339,23.199330269513016,3.3274379884876715,0,244.79855825628655,9.438619435685691,12.530103403756076,11.331880856204185,345.5981878654085,86.92138194615,258.67680591925847,36.44937278115588,269.73960134922066,39.349872404031935,0.059341331,349.51941914718697,69,1.2003414622026432,0.5748633400292185,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2464901298522435,0.0035673175003837,0,0,0,0,0.582761241042051,0,0,0,0,0,0,0.11260501373820377,0,0,0.7102433092689792,0,0,0,1.265564270376622,0,0.5863285585424347,3.3349027232360484,3.0948156412709165,0,0.8228483230071829,0.0035673175003837,3.9212312817784833,-0.5247800571854634,-0.6175,-0.9416666666666668
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,Inside,TRUE,33.46611667,-119.0277833,0.33,0,0,0,2.5,0.16999999999999998,79.33,0,0,3.17,1.5,2.67,0,0.67,0,0,0,2.67,0.16999999999999998,0,0.83,78,250,50,500,1250,0,0,0,0,0,0,2.8,250,0,0,0,0,0,0,3.089743110310536,0,0,0,0.02126720173567907,0.08568646955504126,20.208005549611915,0.26270913799765794,0,26.08762645057065,2.323936041754933,7.529654054084362,0,26.531421016607453,1.9859938355838216,0,188.4155639538896,45.08965627920448,14.975117390173088,15.251939873519769,351.85832036459897,134.15843317853748,217.69988718606152,54.6263085044976,251.42949175592148,45.8025201041799,0,359.6698852687903,67,1.2050719777419847,0.5805192994712645,0,0,11,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5280851893586566,2.6964556326259106,0,0,0,5.259297424801432e-4,0.6069724016458355,0,0,1.6804385425268435,0,0,0,0,0,0.08469434878730847,0,0,0,0,1.4547324157683217,0.7596604437359519,4.98439250654107,2.8271723976502385,3.3499763802512454,0,0.08469434878730847,4.376894175152755,7.811564904191308,-0.3577675413062386,-0.7841666666666667,-1.5
